num	num	num	num	num	num	num	num	num	num	num	num	class
2	26	1	1	4	0	6	0	0	4	16	84.23	Si
2	19	1	0	3	0	4	1	1	3	12	59	Si
2	118	1	0	4	0	7	1	1	3	3	0	Si
1	30	1	0	4	0	7	1	1	2	21	73.02	Si
2	24	1	0	4	0	1	0	0	1	3	50.21	No
1	118	1	1	2	0	1	0	1	1	10	0	No
1	118	1	1	4	0	6	0	0	1	5	0	Si
1	31	1	0	3	0	4	1	1	1	5	77.78	Si
2	20	1	0	1	0	2	1	1	3	12	51.09	No
2	31	1	1	2	0	1	0	1	2	5	71.75	No
2	24	1	0	4	0	1	0	0	3	24	74.38	No
1	19	1	1	2	0	1	0	1	5	17	37.5	No
1	23	1	0	4	0	1	0	0	6	25	55.19	No
2	19	1	1	1	0	1	1	1	5	23	45.73	No
1	22	1	0	3	0	5	0	0	5	28	65.31	No
1	118	1	0	3	0	4	1	1	1	5	0	Si
1	19	1	0	4	0	7	1	1	6	19	47.11	Si
2	118	1	0	1	0	2	1	1	1	0	0	No
2	21	1	1	2	0	3	0	0	5	27	65.08	Si
1	26	1	0	4	0	7	1	1	7	17	57.68	Si
1	34	2	0	3	0	4	1	1	1	5	52.71	Si
2	24	1	1	2	0	3	0	0	2	21	77.57	Si
1	21	1	0	3	0	4	1	1	6	20	70.89	Si
2	32	1	0	4	0	7	1	1	1	0	56.65	Si
2	18	1	0	4	0	7	1	1	6	19	52.27	Si
1	21	1	0	3	0	4	1	1	2	15	61.55	Si
2	23	1	0	4	0	7	1	1	5	16	58.87	Si
2	23	1	0	4	0	7	1	1	4	12	62.95	Si
2	26	1	1	1	0	1	1	1	1	16	75.32	No
2	41	2	1	2	0	1	0	1	1	5	79.83	Si
2	21	1	0	3	0	5	0	0	1	12	60.33	No
1	25	1	1	4	0	6	0	0	2	10	45.45	Si
1	118	1	1	2	0	3	0	0	1	80	0	Si
1	26	1	0	4	0	7	1	1	4	27	57.2	Si
2	22	1	0	3	0	4	1	1	8	19	68	Si
1	32	1	0	4	0	7	1	1	4	16	49	Si
1	36	1	1	1	0	1	1	1	6	24	96.86	Si
2	21	1	0	4	0	7	0	1	8	31	83.22	Si
2	22	1	0	1	0	2	1	1	4	27	74.46	No
1	26	1	1	2	0	3	0	0	2	21	73.09	Si
2	25	1	0	4	0	7	0	1	5	16	92.92	Si
2	22	1	1	1	0	1	1	1	4	15	74.82	No
1	36	1	1	4	0	6	0	0	6	24	88.02	Si
2	26	1	0	3	0	4	1	1	1	5	78.76	Si
2	118	1	0	4	0	7	0	1	5	21	46.78	Si
1	21	1	1	4	0	6	0	0	5	16	68.61	Si
2	25	1	0	4	0	7	1	1	1	8	77.18	Si
2	23	1	0	4	0	1	0	0	1	80	81.42	Si
1	20	1	0	3	0	5	0	0	3	10	40.8	No
2	21	1	0	4	0	1	0	0	1	9	71.59	No
1	23	1	0	1	0	2	1	1	1	9	61.91	No
1	118	1	1	2	0	1	0	1	1	3	0	No
2	31	1	0	1	0	2	1	1	4	16	79.25	Si
2	23	1	1	2	0	1	0	1	4	14	50.21	No
1	18	1	1	1	0	1	1	1	5	21	0	No
2	20	1	0	3	0	5	0	0	5	27	75.8	No
2	26	1	1	4	0	6	0	0	4	15	50.43	Si
1	25	1	0	3	0	4	1	1	1	16	77.71	Si
1	22	1	1	2	0	3	0	0	7	18	74.25	Si
1	19	1	0	4	0	1	0	0	3	13	61.5	No
2	28	1	0	3	0	4	1	1	3	21	72.81	Si
1	19	1	0	3	0	4	1	1	7	25	54.43	Si
1	118	1	0	3	0	4	1	1	1	0	0	Si
1	24	1	0	4	0	7	1	1	5	16	72.28	Si
2	25	1	0	4	0	7	0	1	3	24	73.98	Si
2	19	1	1	2	0	1	0	1	5	21	41.67	No
1	20	1	0	1	0	2	1	1	5	27	63.83	No
2	22	1	0	3	0	4	1	1	1	4	65.43	Si
2	24	1	1	2	0	1	0	1	2	16	71.08	No
2	18	1	0	1	0	2	1	1	6	19	65.63	No
1	19	1	1	1	0	1	1	1	4	17	60.43	No
2	17	1	0	4	0	1	0	0	6	19	49.36	No
2	28	1	0	4	0	7	0	1	2	32	77.02	Si
1	24	1	0	3	0	5	0	0	3	24	74.77	No
2	118	1	0	1	0	2	1	1	3	3	0	No
1	21	1	0	4	0	1	0	0	4	27	65.16	No
2	118	1	1	2	0	1	0	1	1	80	0	No
2	118	1	0	4	0	7	0	1	1	0	0	Si
2	20	1	1	4	0	6	0	0	6	20	68.96	Si
2	20	1	0	3	0	5	0	0	3	9	73.08	No
2	118	1	0	4	0	7	0	1	1	15	0	Si
1	23	1	0	4	0	1	0	0	3	24	73.48	No
2	25	1	1	1	0	1	1	1	4	27	68.85	No
2	24	1	0	1	0	2	1	1	1	16	82	Si
2	20	1	0	3	0	4	1	1	2	11	50.73	Si
2	32	1	0	3	0	5	0	0	5	23	75.51	No
1	118	1	0	4	0	7	1	1	1	15	0	Si
1	21	1	0	3	0	5	0	0	3	12	61.79	No
1	18	1	0	1	0	2	1	1	5	21	41.22	No
2	118	1	1	1	0	1	1	1	1	16	0	No
2	40	1	1	2	0	3	0	0	4	16	75.74	Si
2	25	1	0	4	0	7	0	1	2	21	74.35	Si
2	118	1	0	4	0	7	1	1	4	19	33.27	Si
2	20	1	1	1	0	1	1	1	4	16	62.53	No
1	28	1	0	3	0	4	1	1	1	6	45.88	Si
2	30	1	0	4	0	1	0	0	1	3	80.3	Si
2	22	1	1	2	0	3	0	0	3	11	41.94	Si
1	24	1	1	2	0	3	0	0	2	21	79.34	Si
1	19	1	1	4	0	6	0	0	3	13	55.13	Si
2	21	1	0	3	0	5	0	0	5	23	54	No
1	19	1	0	3	0	5	0	0	5	27	76.63	No
2	23	1	0	3	0	4	1	1	1	5	62.53	Si
2	23	1	0	1	0	2	1	1	4	16	42.82	No
2	20	1	1	4	0	6	0	0	4	16	59.29	Si
1	21	1	0	4	0	1	0	0	4	27	69.66	No
1	21	1	0	4	0	7	0	1	4	16	61.65	Si
2	23	1	1	2	0	1	0	1	5	26	82.63	Si
1	118	1	1	1	0	1	1	1	1	5	0	No
2	21	1	0	4	0	1	0	0	5	27	65.18	No
2	21	1	1	1	0	1	1	1	3	29	74.55	No
1	18	1	1	2	0	3	0	0	6	19	72.67	Si
1	20	1	0	3	0	4	1	1	5	23	62.5	Si
2	24	1	1	2	0	1	0	1	1	20	44.08	No
2	25	1	0	3	0	5	0	0	2	21	78.98	No
2	19	1	0	3	0	4	1	1	3	12	53.75	Si
2	26	1	0	1	0	2	1	1	3	22	39.96	No
1	19	1	0	1	0	2	1	1	4	15	54.46	No
2	19	1	1	1	0	1	1	1	5	27	71.89	No
2	20	1	1	2	0	3	0	0	3	12	69.76	Si
1	24	1	0	3	0	4	1	1	6	15	61.4	Si
2	23	1	0	4	0	7	1	1	5	16	81.11	Si
1	26	1	0	4	0	1	0	0	1	0	0	No
1	21	1	1	1	0	1	1	1	4	27	74.73	No
1	19	1	0	3	0	5	0	0	6	19	46.45	No
2	19	1	1	4	0	6	0	0	6	24	26.8	Si
1	118	1	0	3	0	4	1	1	1	3	0	Si
2	25	1	1	1	0	1	1	1	1	16	72.65	No
2	20	1	0	4	0	1	0	0	3	24	65.39	No
1	21	1	0	4	0	7	0	1	3	12	62.43	Si
2	21	1	0	3	0	4	1	1	3	11	81.25	Si
1	20	1	0	3	0	4	1	1	5	23	77.73	Si
1	32	1	1	2	0	1	0	1	2	3	70.71	No
2	22	1	0	1	0	2	1	1	1	0	85.04	Si
1	22	1	1	4	0	6	0	0	3	23	72.12	Si
2	23	1	0	1	0	2	1	1	8	20	79.09	Si
2	25	1	1	2	0	3	0	0	5	18	72.43	Si
2	22	1	1	4	0	6	0	0	3	17	70.03	Si
1	118	1	1	2	0	1	0	1	1	3	0	No
2	23	1	0	4	0	1	0	0	1	0	45.15	No
2	18	1	0	4	0	1	0	0	6	19	74.33	No
1	25	1	0	1	0	2	1	1	8	30	73.71	No
2	24	1	0	1	0	2	1	1	5	23	68.78	No
2	23	1	1	2	0	3	0	0	3	29	53.94	Si
1	21	1	1	2	0	3	0	0	4	27	75.79	Si
1	18	1	0	1	0	2	1	1	5	21	53.56	No
1	43	1	1	4	0	6	0	0	3	11	22.29	Si
2	118	1	1	2	0	1	0	1	5	21	49.22	No
1	25	1	0	1	0	2	1	1	3	37	78.06	No
2	20	1	1	1	0	1	1	1	5	18	58.72	No
2	22	1	1	4	0	6	0	0	4	25	49.55	Si
1	24	1	0	4	0	7	0	1	3	24	80.62	Si
2	23	1	0	4	0	7	0	1	3	29	68.28	Si
2	23	1	0	4	0	7	0	1	5	28	64	Si
1	20	1	1	2	0	3	0	0	2	9	43.62	Si
2	20	1	1	2	0	1	0	1	5	27	69.45	No
2	28	1	0	4	0	7	0	1	6	24	93.62	Si
2	19	1	0	3	0	4	1	1	6	19	43	Si
2	25	1	0	4	0	7	1	1	1	10	81.05	Si
1	23	1	1	4	0	6	0	0	2	11	49.67	Si
1	18	1	0	4	0	7	1	1	4	15	37.5	Si
1	27	1	0	3	0	5	0	0	2	0	79.85	Si
2	23	1	1	4	0	6	0	0	4	15	67.44	Si
1	18	1	0	4	0	7	0	1	5	21	15	Si
1	23	1	1	2	0	1	0	1	5	16	77.65	No
2	22	1	0	4	0	7	1	1	5	28	81.58	Si
2	22	1	0	4	0	7	1	1	4	12	61.85	Si
2	20	1	1	4	0	6	0	0	7	20	62.87	Si
2	23	1	0	1	0	2	1	1	3	17	56.84	No
2	21	1	0	4	0	7	0	1	5	14	71.65	Si
1	22	1	0	4	0	1	0	0	5	26	86.49	Si
1	118	1	0	3	0	4	1	1	1	0	0	Si
2	118	1	1	4	0	6	0	0	1	5	0	Si
1	22	1	1	4	0	6	0	0	5	26	82.62	Si
2	118	1	0	3	0	4	1	1	1	15	0	Si
2	28	1	0	4	0	1	0	0	1	3	82.62	Si
2	24	1	0	4	0	7	1	1	2	21	77.16	Si
1	22	1	0	3	0	5	0	0	6	20	64.49	No
2	20	1	0	3	0	4	1	1	2	8	44.13	Si
2	19	1	0	1	0	2	1	1	4	16	68.88	No
1	28	1	0	4	0	7	0	1	3	37	74.51	Si
2	25	1	0	3	0	5	0	0	1	5	78.59	No
1	23	1	1	1	0	1	1	1	4	27	67.87	No
2	19	1	0	4	0	7	1	1	6	19	45.36	Si
2	20	1	1	2	0	3	0	0	4	27	72.46	Si
2	19	1	1	2	0	1	0	1	3	11	50.63	No
1	21	1	1	2	0	1	0	1	3	12	72.9	No
1	24	1	0	1	0	2	1	1	1	16	78.45	No
1	21	1	1	4	0	6	0	0	5	28	78.83	Si
1	26	1	0	3	0	5	0	0	1	6	61.07	No
1	118	1	1	2	0	1	0	1	1	5	0	No
2	43	1	1	2	0	3	0	0	4	16	70.15	Si
1	20	1	1	2	0	1	0	1	3	12	60	No
2	118	1	1	1	0	1	1	1	1	16	0	No
2	19	1	0	4	0	7	0	1	3	17	65.85	Si
1	20	1	0	4	0	1	0	0	3	12	57	No
2	23	1	1	4	0	6	0	0	3	24	73.52	Si
2	32	1	1	2	0	3	0	0	2	0	0	Si
1	23	1	0	3	0	5	0	0	1	10	81.3	Si
2	118	1	1	2	0	1	0	1	1	80	0	No
2	19	1	1	2	0	1	0	1	1	4	60.91	No
2	24	1	1	2	0	3	0	0	3	24	79.72	Si
2	38	1	1	1	0	1	1	1	4	16	80.17	Si
1	118	1	0	3	0	5	0	0	1	0	0	No
1	24	1	1	4	0	6	0	0	8	30	77.62	Si
2	118	1	1	2	0	3	0	0	1	0	0	Si
1	23	1	0	3	0	4	1	1	3	24	57.4	Si
2	26	1	0	1	0	2	1	1	4	32	71.13	No
2	18	1	1	4	0	6	0	0	6	19	45.55	Si
2	22	1	1	2	0	1	0	1	1	5	68.6	No
1	31	1	1	1	0	1	1	1	1	9	34.81	No
2	30	1	0	3	0	4	1	1	6	24	87.53	Si
2	24	1	0	1	0	2	1	1	4	27	61.38	No
2	23	1	1	1	0	1	1	1	6	31	43.92	No
2	23	1	0	4	0	1	0	0	2	6	54.35	No
1	25	1	1	4	0	6	0	0	3	24	73	Si
2	18	1	0	4	0	1	0	0	6	19	0	No
2	20	1	0	4	0	1	0	0	4	15	52	No
2	25	1	0	1	0	2	1	1	4	32	80	Si
1	22	1	1	1	0	1	1	1	7	18	79.29	Si
2	24	1	0	4	0	7	1	1	2	16	68.94	Si
2	24	1	0	4	0	1	0	0	2	16	71.27	No
2	28	1	1	1	0	1	1	1	1	0	0	No
2	23	1	0	4	0	7	0	1	5	13	75.98	Si
1	26	1	1	1	0	1	1	1	5	28	50.79	No
2	27	1	0	3	0	5	0	0	2	25	37.18	No
2	23	1	0	1	0	2	1	1	1	5	60.23	No
1	118	1	0	3	0	5	0	0	2	25	0	No
2	20	1	0	4	0	7	0	1	6	19	66	Si
1	20	1	0	3	0	5	0	0	2	12	59.17	No
1	23	1	1	2	0	3	0	0	3	12	58.45	Si
2	21	1	0	1	0	2	1	1	2	16	78.17	No
1	19	1	0	4	0	7	1	1	6	19	52.64	Si
2	23	1	1	2	0	1	0	1	3	24	75.11	No
1	20	1	1	4	0	6	0	0	3	12	50.82	Si
2	30	1	1	2	0	1	0	1	3	24	76.11	No
2	22	1	0	1	0	2	1	1	5	23	71.55	No
1	23	1	1	4	0	6	0	0	2	16	76.96	Si
2	118	1	0	4	0	7	1	1	1	5	0	Si
1	20	1	0	4	0	1	0	0	3	24	66.52	No
2	19	1	0	4	0	1	0	0	3	13	63.62	No
1	18	1	1	2	0	1	0	1	7	35	42.6	No
2	18	1	0	3	0	4	1	1	6	19	49.22	Si
2	24	1	1	4	0	6	0	0	4	10	68.4	Si
2	20	1	1	1	0	1	1	1	1	4	48.46	No
1	20	1	0	3	0	4	1	1	3	9	46.69	Si
2	21	1	0	4	0	7	0	1	3	9	72.7	Si
2	26	1	1	2	0	1	0	1	5	12	66.4	No
1	23	1	1	2	0	1	0	1	5	16	62.28	No
2	19	1	1	4	0	6	0	0	3	17	64.53	Si
2	23	1	0	4	0	7	1	1	1	10	84.73	Si
1	21	1	1	2	0	3	0	0	4	27	64.69	Si
2	24	1	1	2	0	1	0	1	3	24	74.53	No
2	23	1	1	4	0	6	0	0	5	26	81.02	Si
1	33	1	0	3	0	4	1	1	5	16	51.4	Si
2	21	1	1	2	0	1	0	1	5	16	49	No
1	24	1	1	1	0	1	1	1	1	16	85.77	Si
1	118	1	0	1	0	2	1	1	1	0	0	No
1	24	1	0	1	0	2	1	1	5	28	68.97	No
1	18	1	1	4	0	6	0	0	6	19	53.44	Si
2	23	1	1	2	0	1	0	1	5	16	85.8	Si
2	118	1	1	4	0	6	0	0	1	0	0	Si
1	23	1	0	1	0	2	1	1	3	11	47.27	No
1	118	1	1	4	0	6	0	0	1	5	0	Si
2	24	1	0	3	0	4	1	1	1	8	79.06	Si
2	24	1	0	3	0	4	1	1	1	5	46.64	Si
1	22	1	1	2	0	1	0	1	5	28	69.28	No
1	19	1	0	4	0	7	1	1	3	11	62.7	Si
2	18	1	0	1	0	2	1	1	5	21	57.2	No
2	29	1	1	2	0	3	0	0	1	10	84.36	Si
2	18	1	0	4	0	7	0	1	5	21	46	Si
2	23	1	1	2	0	3	0	0	3	12	45.78	Si
1	31	1	0	4	0	7	1	1	1	0	81.84	Si
1	24	1	1	1	0	1	1	1	3	24	76.02	No
1	21	1	0	4	0	7	1	1	3	24	80.15	Si
2	19	1	1	2	0	3	0	0	8	26	51.92	Si
2	23	1	0	1	0	2	1	1	7	17	70.32	No
2	19	1	1	4	0	6	0	0	3	11	45.86	Si
2	24	1	1	1	0	1	1	1	2	16	70.94	No
2	24	1	1	1	0	1	1	1	2	16	69.81	No
1	19	1	1	2	0	1	0	1	4	15	71.65	No
2	23	1	0	4	0	1	0	0	1	4	69.49	No
2	28	1	0	1	0	2	1	1	1	0	0	No
2	31	1	0	4	0	7	0	1	2	6	38.95	Si
2	22	1	1	2	0	1	0	1	8	25	54.28	No
1	118	1	0	3	0	4	1	1	1	0	0	Si
2	35	2	0	4	0	7	1	1	1	0	0	Si
2	20	1	1	1	0	1	1	1	3	24	66.96	No
1	27	1	0	1	0	2	1	1	4	27	73.15	No
2	118	1	0	3	0	4	1	1	1	3	0	Si
2	20	1	1	1	0	1	1	1	3	12	58.33	No
2	20	1	0	4	0	7	1	1	4	17	54.75	Si
1	20	1	1	2	0	3	0	0	5	23	59.93	Si
2	19	1	0	3	0	5	0	0	6	19	51.64	No
1	23	1	0	3	0	5	0	0	7	22	81.16	Si
2	21	1	0	4	0	7	0	1	4	17	57.5	Si
1	18	1	0	4	0	7	1	1	6	19	51.91	Si
2	19	1	0	4	0	1	0	0	5	27	72.16	No
2	24	1	1	2	0	1	0	1	5	16	68.2	No
1	21	1	1	2	0	3	0	0	2	15	68.54	Si
1	23	1	0	4	0	7	1	1	3	24	81.68	Si
1	24	1	1	4	0	6	0	0	1	16	86.91	Si
1	26	1	1	2	0	3	0	0	1	5	7.78	Si
1	26	1	1	1	0	1	1	1	4	27	50.31	No
1	19	1	0	3	0	4	1	1	6	19	47.17	Si
2	19	1	0	4	0	7	1	1	5	23	66.55	Si
1	28	1	1	2	0	3	0	0	1	30	0	Si
2	32	1	0	4	0	7	0	1	6	19	71	Si
1	30	1	0	1	0	2	1	1	4	16	63.48	No
2	28	1	1	2	0	3	0	0	1	30	57.97	Si
2	24	1	0	4	0	1	0	0	2	19	41.51	No
2	22	1	0	3	0	4	1	1	1	6	54.2	Si
1	22	1	1	2	0	1	0	1	5	28	80.92	Si
1	37	1	1	1	0	1	1	1	4	16	58.78	No
2	20	1	0	4	0	1	0	0	3	17	56.95	No
1	118	1	0	3	0	5	0	0	1	5	0	No
1	19	1	1	2	0	3	0	0	2	12	64.36	Si
1	22	1	0	4	0	7	0	1	3	29	66.28	Si
1	26	1	1	1	0	1	1	1	7	22	82.05	Si
1	18	1	0	4	0	1	0	0	6	19	36.56	No
2	21	1	0	3	0	4	1	1	3	12	67.12	Si
1	46	1	0	4	0	7	0	1	1	0	0	Si
1	118	1	1	2	0	1	0	1	1	5	0	No
2	118	1	0	4	0	1	0	0	1	3	0	No
2	20	1	0	1	0	2	1	1	3	10	51.6	No
2	22	1	1	4	0	6	0	0	5	23	72.93	Si
2	21	1	0	3	0	5	0	0	4	13	56.14	No
1	26	1	0	4	0	7	0	1	1	3	87.66	Si
2	22	1	0	4	0	7	0	1	5	23	71.56	Si
2	23	1	1	4	0	6	0	0	3	10	55.95	Si
1	23	1	0	4	0	7	1	1	3	12	50.08	Si
2	23	1	0	1	0	2	1	1	4	11	67.98	No
2	19	1	1	2	0	1	0	1	7	24	73.92	No
2	18	1	0	4	0	7	0	1	6	19	45.55	Si
2	21	1	0	1	0	2	1	1	2	18	66.24	No
1	20	1	0	4	0	1	0	0	5	17	50.22	No
1	34	1	1	2	0	3	0	0	1	3	49.51	Si
2	24	1	0	1	0	2	1	1	2	21	78.92	No
1	23	1	1	2	0	1	0	1	5	28	70.84	No
1	28	1	0	4	0	7	0	1	4	17	47.32	Si
1	23	1	0	3	0	4	1	1	5	26	81.93	Si
1	22	1	1	4	0	6	0	0	3	15	55.72	Si
2	118	1	1	1	0	1	1	1	1	0	0	No
1	19	1	0	3	0	5	0	0	5	27	78.05	No
1	118	1	1	2	0	3	0	0	1	5	0	Si
2	26	1	1	1	0	1	1	1	2	12	39.5	No
1	23	1	0	4	0	1	0	0	12	45	51.49	No
1	18	1	1	1	0	1	1	1	5	21	50.33	No
2	23	1	0	3	0	5	0	0	4	16	76.47	No
2	35	1	1	4	0	6	0	0	2	3	75.53	Si
2	118	1	0	3	0	4	1	1	1	10	0	Si
2	20	1	0	3	0	5	0	0	3	12	45.85	No
1	19	1	0	3	0	5	0	0	5	21	31	No
2	19	1	0	3	0	5	0	0	5	21	41.5	No
2	25	1	1	2	0	1	0	1	2	16	59.31	No
2	19	1	1	2	0	1	0	1	5	21	48.22	No
2	118	1	0	1	0	2	1	1	6	19	39.56	No
2	24	1	0	4	0	7	0	1	3	24	67.96	Si
1	22	1	0	1	0	2	1	1	3	24	51.69	No
1	20	1	1	2	0	3	0	0	4	17	64.6	Si
2	23	1	0	1	0	2	1	1	3	29	61.68	No
1	21	1	0	4	0	1	0	0	4	15	48.68	No
2	22	1	1	1	0	1	1	1	5	14	62.18	No
2	20	1	0	4	0	1	0	0	3	24	75.22	No
1	22	1	0	4	0	7	0	1	3	29	68.63	Si
1	21	1	0	3	0	5	0	0	3	24	69.22	No
1	23	1	0	4	0	1	0	0	5	23	75	No
1	29	1	1	2	0	1	0	1	1	0	0	No
1	23	1	0	3	0	4	1	1	5	26	82.45	Si
2	23	1	1	1	0	1	1	1	3	24	74.25	No
2	24	1	1	4	0	6	0	0	5	26	80.54	Si
1	118	1	1	2	0	1	0	1	1	0	0	No
2	27	1	0	3	0	4	1	1	2	0	84.58	Si
2	25	1	0	4	0	7	1	1	2	16	67.96	Si
2	24	1	0	4	0	1	0	0	7	18	69.45	No
2	18	1	0	1	0	2	1	1	6	19	39	No
2	20	1	0	4	0	1	0	0	2	12	59	No
2	19	1	1	2	0	1	0	1	2	9	58.36	No
1	19	1	1	1	0	1	1	1	5	19	46.94	No
1	25	1	0	4	0	7	0	1	3	24	75.19	Si
2	20	1	0	3	0	4	1	1	3	11	59.05	Si
1	18	1	0	4	0	7	1	1	6	19	19	Si
2	22	1	1	4	0	6	0	0	7	18	72.78	Si
1	27	1	1	2	0	3	0	0	2	21	77.49	Si
2	22	1	0	3	0	5	0	0	3	23	70.1	No
1	118	1	0	1	0	2	1	1	5	21	48.8	No
1	22	1	1	2	0	3	0	0	7	18	70.75	Si
2	18	1	0	3	0	5	0	0	6	19	44.09	No
2	20	1	1	1	0	1	1	1	6	19	6.67	No
1	18	1	1	2	0	1	0	1	5	17	40.7	No
2	23	1	0	4	0	7	0	1	5	16	81.96	Si
1	25	1	1	2	0	1	0	1	3	24	65.84	No
2	18	1	0	4	0	1	0	0	5	21	47.5	No
2	27	1	1	1	0	1	1	1	1	80	81.93	Si
1	25	1	0	1	0	2	1	1	3	24	66.72	No
2	19	1	0	1	0	2	1	1	7	21	61.65	No
2	26	1	0	4	0	1	0	0	5	13	52.13	No
2	21	1	0	3	0	4	1	1	3	24	67.09	Si
2	24	1	1	2	0	3	0	0	4	27	59.24	Si
2	24	1	0	1	0	2	1	1	5	23	46.11	No
2	21	1	0	4	0	7	1	1	4	15	57.22	Si
2	18	1	0	4	0	7	0	1	6	19	29	Si
1	18	1	0	4	0	7	1	1	6	19	50.91	Si
2	19	1	0	4	0	1	0	0	6	19	55	No
2	23	1	0	1	0	2	1	1	3	29	63.61	No
1	20	1	1	2	0	1	0	1	5	17	48	No
1	38	1	0	4	0	7	0	1	1	0	93.18	Si
1	19	1	1	4	0	6	0	0	5	9	81.71	Si
2	20	1	0	3	0	4	1	1	1	9	61.31	Si
1	23	1	0	3	0	4	1	1	5	20	72.42	Si
1	20	1	1	2	0	3	0	0	3	17	48.06	Si
2	36	1	0	3	0	5	0	0	1	5	0	No
1	23	1	0	4	0	7	0	1	3	16	45.56	Si
2	25	1	0	3	0	5	0	0	4	17	62.63	No
2	26	1	0	4	0	7	1	1	5	9	57.43	Si
1	118	1	0	4	0	7	1	1	1	15	0	Si
2	27	1	1	1	0	1	1	1	1	5	75.17	No
2	22	1	1	2	0	3	0	0	4	27	64.38	Si
1	22	1	1	1	0	1	1	1	4	27	69.13	No
1	118	1	1	2	0	3	0	0	1	0	0	Si
1	30	1	1	2	0	1	0	1	3	29	60.78	No
1	29	2	0	3	0	5	0	0	3	10	55.15	No
2	118	1	0	4	0	1	0	0	1	0	0	No
1	34	1	1	1	0	1	1	1	1	3	66.41	No
2	21	1	0	4	0	7	0	1	3	24	57.5	Si
1	118	1	1	1	0	1	1	1	1	15	0	No
2	24	1	1	2	0	1	0	1	3	24	78.91	No
1	33	2	1	2	0	3	0	0	1	0	0	Si
2	23	1	1	1	0	1	1	1	5	23	71.09	No
2	20	1	1	2	0	1	0	1	4	17	65.93	No
1	118	1	0	4	0	1	0	0	1	5	0	No
2	26	1	1	4	0	6	0	0	8	20	63.15	Si
1	24	1	0	4	0	7	1	1	2	0	52.16	Si
1	118	1	0	3	0	5	0	0	1	16	0	No
2	118	1	1	2	0	1	0	1	1	10	0	No
1	23	1	0	1	0	2	1	1	4	18	44.56	No
2	23	1	1	1	0	1	1	1	5	16	70.33	No
1	118	1	0	1	0	2	1	1	2	21	0	No
1	20	1	0	4	0	1	0	0	5	27	61	No
2	25	1	1	4	0	6	0	0	7	18	73.28	Si
2	20	1	1	2	0	3	0	0	5	17	39.5	Si
1	18	1	0	1	0	2	1	1	6	19	48	No
2	118	1	1	4	0	6	0	0	2	0	0	Si
1	23	1	0	4	0	1	0	0	8	20	59.24	No
2	23	1	1	2	0	3	0	0	2	16	81.3	Si
1	22	1	1	2	0	3	0	0	7	22	87.05	Si
1	22	1	1	2	0	3	0	0	2	9	29.57	Si
2	21	1	1	4	0	6	0	0	3	29	74.06	Si
2	23	1	0	3	0	4	1	1	5	27	73.47	Si
1	18	1	0	3	0	4	1	1	6	19	48.18	Si
2	20	1	1	2	0	3	0	0	5	23	68.53	Si
1	23	1	0	1	0	2	1	1	7	22	84.09	Si
1	21	1	1	2	0	1	0	1	8	19	76.23	No
1	21	1	0	1	0	2	1	1	3	29	66.41	No
2	23	1	1	4	0	6	0	0	7	22	87.85	Si
2	21	1	0	4	0	7	0	1	6	19	62.81	Si
1	18	1	1	2	0	1	0	1	6	19	53.36	No
2	118	1	1	4	0	6	0	0	1	5	0	Si
1	19	1	0	1	0	2	1	1	5	27	74.58	No
2	118	1	0	1	0	2	1	1	1	0	0	No
2	25	1	0	4	0	7	0	1	4	9	63.78	Si
2	21	1	1	1	0	1	1	1	2	9	70.17	No
2	28	1	1	2	0	1	0	1	6	24	96.24	Si
1	37	1	0	4	0	7	1	1	1	30	0	Si
1	19	1	1	2	0	3	0	0	4	16	64.82	Si
2	24	1	1	4	0	6	0	0	2	21	80.42	Si
2	22	1	0	4	0	7	1	1	1	5	66.17	Si
2	23	1	0	1	0	2	1	1	8	20	62.43	No
1	20	1	0	4	0	1	0	0	5	23	57.69	No
2	118	1	1	4	0	6	0	0	5	21	42.89	Si
1	20	1	0	3	0	4	1	1	3	24	66.2	Si
1	24	1	0	4	0	7	1	1	5	16	80.86	Si
2	22	1	0	3	0	5	0	0	5	23	72.14	No
1	25	1	1	1	0	1	1	1	3	29	68.26	No
1	28	1	0	4	0	1	0	0	42	135	40.32	No
1	20	1	1	1	0	1	1	1	4	16	73.18	No
1	22	1	0	4	0	1	0	0	5	15	52.87	No
2	22	1	0	4	0	1	0	0	1	1	87.56	Si
2	19	1	1	4	0	6	0	0	3	12	32.45	Si
2	23	1	0	4	0	7	1	1	5	23	74.9	Si
1	21	1	0	4	0	7	0	1	5	27	68.19	Si
2	22	1	0	4	0	7	1	1	2	15	73.12	Si
1	36	1	0	3	0	5	0	0	1	10	56.37	No
2	21	1	1	2	0	3	0	0	2	8	40.44	Si
1	19	1	0	3	0	4	1	1	3	17	71.27	Si
2	22	1	0	1	0	2	1	1	3	10	36.76	No
2	27	1	1	2	0	3	0	0	4	27	61	Si
2	24	1	0	3	0	4	1	1	5	18	73.93	Si
2	20	1	1	1	0	1	1	1	3	9	60.87	No
1	21	1	1	4	0	6	0	0	3	17	69.9	Si
1	118	1	0	4	0	7	1	1	6	19	41.82	Si
2	28	1	1	2	0	3	0	0	2	0	0	Si
2	29	1	1	1	0	1	1	1	1	5	54.92	No
2	20	1	1	2	0	3	0	0	1	12	66.25	Si
1	21	1	0	1	0	2	1	1	5	23	55.33	No
1	37	1	1	2	0	1	0	1	1	0	69.75	No
1	22	1	1	2	0	1	0	1	1	4	57.33	No
